Parent ID,Parent Cycle,Child ID,Child Cycle
2003_HCA_27_0080_204,2022,2003_HCA_27_0080_204,2023
2020_710_01_0001_368,2022,2020_710_01_0001_368,2023
2020_710_02_0005_200,2022,2020_710_02_0005_200,2023
2011_HCA_17_0127_301,2022,2011_HCA_17_0004_301_2,2023
2011_HCA_17_0127_301,2022,2011_HCA_17_0004_301_1,2023
2020_710_01_0002_258,2022,2020_710_01_0002_258,2023
2020_710_01_0003_207,2022,2020_710_01_0003_207,2023
2020_710_09_0001_379_L2,2022,2020_710_09_0001_379_L2,2023
2020_710_31_0003_208,2022,2020_710_31_0003_208,2023
2020_710_21_0002_221_S1,2022,2020_710_21_0002_221_S1,2023
2020_710_10_0016_209,2022,2020_710_10_0016_209,2023
2020_710_21_0004_118,2022,2020_710_21_0004_118,2023
2020_710_23_0012_5,2022,2020_710_23_0012_5,2023
2017_HCA_23_0028_5_L1,2022,2017_HCA_23_0028_5_L1,2023
2020_710_11_0012_294,2022,2020_710_11_0012_294,2023
2020_710_31_0011_208,2022,2020_710_31_0011_208,2023
2020_710_23_0019_5,2022,2020_710_23_0019_5,2023
2014_HCA_27_0096_204_S,2022,2014_HCA_27_0096_204_S,2023
2003_HCA_25_0032_5,2022,2003_HCA_25_0032_5,2023
2017_HCA_01_0143_373,2022,2017_HCA_01_0143_373,2023
2020_710_08_0003_346,2022,2020_710_08_0003_346,2023
2003_HCA_10_0007_209,2022,2003_HCA_10_0007_209,2023
2020_710_01_0002_257,2022,2020_710_01_0002_257,2023
2021_710_07_0005_388_L,2022,2021_710_07_0005_388_L,2023
2014_HCA_10_0062_282,2022,2014_HCA_10_0062_282,2023
2020_710_23_0005_90_L2,2022,2020_710_23_0005_90_L2,2023
2003_HCA_27_0231_24,2022,2003_HCA_27_0231_24,2023
2020_710_31_0032_208,2022,2020_710_31_0032_208,2023
2020_HCA_22_0084_129,2022,2020_HCA_22_0084_129,2023
2012_HCA_01_0184_373,2022,2012_HCA_01_0154_373_2,2023
2012_HCA_01_0184_373,2022,2012_HCA_01_0154_373_1,2023
2021_710_31_0002_385_LR2,2022,2021_710_31_0002_385_LR2,2023
2020_HCA_06_0029_270,2022,2020_HCA_06_0029_270,2023
2003_HCA_06_0004_375,2022,2003_HCA_06_0004_375,2023
2003_HCA_09_0010_379,2022,2003_HCA_09_0010_379,2023
2020_710_22_0002_77,2022,2020_710_22_0002_77,2023
2020_710_01_0002_260,2022,2020_710_01_0002_260,2023
2020_710_21_0004_129,2022,2020_710_21_0004_129,2023
2020_710_25_0015_161,2022,2020_710_25_0015_161,2023
2020_710_27_0005_254,2022,2020_710_27_0005_254,2023
2020_HCA_02_0060_330_LR,2022,2020_HCA_02_0060_330_LR,2023
2020_710_27_0011_427,2022,2020_710_27_0011_427,2023
2020_710_11_0023_294_S4,2022,2020_710_11_0023_294_S4,2023
2015_HCA_23_0026_97_LR,2022,2015_HCA_23_0026_97_LR,2023
2022_710_06_0003_375_L6,2022,2022_710_06_0003_375_L6,2023
2020_710_31_0043_208,2022,2020_710_31_0043_208,2023
2020_710_11_0001_294,2022,2020_710_11_0001_294,2023
2020_710_02_0008_200,2022,2020_710_02_0008_200,2023
2020_710_06_0001_271_LR2,2022,2020_710_06_0001_271_LR2,2023
2020_710_17_0001_384,2022,2020_710_17_0001_384,2023
2020_710_07_0003_388_S1,2022,2020_710_07_0003_388_S1,2023
2020_710_26_0015_204,2022,2020_710_26_0015_204,2023
2016_HCA_31_0249_208,2022,2016_HCA_31_0249_208,2023
2020_710_21_0011_1,2022,2020_710_21_0011_1,2023
2020_710_21_0001_118,2022,2020_710_21_0042_118,2023
2020_710_21_0005_1,2022,2020_710_01_0020_1,2023
2003_HCA_31_0005_208,2022,2003_HCA_31_0005_208,2023
2020_710_22_0004_129,2022,2020_710_22_0004_129,2023
2011_HCA_31_0308_208,2022,2011_HCA_31_0153_208,2023
2011_HCA_31_0308_208,2022,2011_HCA_31_0152_208,2023
2020_710_31_0003_205_S1,2022,2020_710_31_0003_205_S1,2023
2008_HCA_31_0141_208,2022,2008_HCA_31_0141_208,2023
2020_710_22_0027_1_L,2022,2020_710_22_0027_1_L,2023
2020_HCA_21_0106_444,2022,2020_HCA_21_0106_444,2023
2003_HCA_27_0021_74,2022,2003_HCA_27_0021_74,2023
2014_HCA_21_0031_129_L3,2022,2014_HCA_21_0031_129_L3,2023
2021_710_27_0001_439,2022,2021_710_27_0001_439,2023
2020_710_24_0007_204,2022,2020_710_24_0007_204,2023
2020_710_11_0018_294_L,2022,2020_710_11_0018_294_L,2023
2014_HCA_03_0016_343,2022,2014_HCA_03_0016_343,2023
2020_710_23_0009_2_L4,2022,2020_710_23_0009_2_L4,2023
2015_HCA_27_0213_401,2022,2015_HCA_27_0213_401,2023
2007_HCA_01_0160_207,2022,2007_HCA_01_0160_207,2023
2020_710_23_0008_2,2022,2020_710_23_0008_2,2023
2003_HCA_25_0007_109,2022,2003_HCA_25_0007_109,2023
2020_710_27_0001_204_S1,2022,2020_710_27_0001_204_S1,2023
2020_710_27_0001_93,2022,2020_710_27_0001_93,2023
2020_HCA_02_0059_446,2022,2020_HCA_02_0059_446,2023
2021_HCA_21_0031_129_L6,2022,2021_HCA_21_0031_129_L6,2023
2020_710_01_0004_373_L1,2022,2020_710_01_0004_373_L1,2023
2019_HCA_27_0263_427,2022,2019_HCA_27_0263_427,2023
2020_710_07_0004_201,2022,2020_710_07_0004_201,2023
2021_710_17_0001_431,2022,2021_710_17_0001_431,2023
2021_710_31_0024_208,2022,2021_710_31_0024_208,2023
2021_HCA_26_0109_243,2022,2021_HCA_26_0109_243,2023
2014_HCA_24_0072_175,2022,2014_HCA_24_0072_175,2023
2020_710_25_0013_94,2022,2020_710_25_0013_94,2023
2020_710_01_0006_364,2022,2020_710_01_0006_364_2,2023
2020_710_01_0006_364,2022,2020_710_01_0006_364_1,2023
2020_710_23_0004_87,2022,2020_710_23_0004_87,2023
2020_710_23_0001_7_L2,2022,2020_710_23_0001_7_L2,2023
2020_710_01_0012_364,2022,2020_710_01_0012_364,2023
2020_710_01_0006_370_S1,2022,2020_710_01_0006_370_S1,2023
2020_710_03_0010_328,2022,2020_710_03_0010_328,2023
2020_710_21_0002_118,2022,2020_710_21_0042_118,2023
2016_HCA_01_0057_402,2022,2016_HCA_01_0057_402,2023
2011_HCA_31_0157_208,2022,2011_HCA_31_0157_208,2023
2020_HCA_10_0040_209_L,2022,2020_HCA_10_0040_209_L,2023
2018_HCA_17_0114_307,2022,2018_HCA_17_0114_307,2023
2020_710_23_0011_5,2022,2020_710_23_0011_5,2023
2020_710_10_0005_209,2022,2020_710_10_0005_209,2023
2012_HCA_31_0165_208_S,2022,2012_HCA_31_0165_208_S,2023
2020_710_11_0012_294_L1,2022,2020_710_11_0012_294_L1,2023
2020_710_01_0006_370_L14,2022,2020_710_01_0006_370_L14,2023
2020_710_01_0009_372,2022,2020_710_01_0009_372,2023
2020_710_01_0005_258,2022,2020_710_01_0005_258,2023
2018_HCA_21_0126_170,2022,2018_HCA_21_0096_170,2023
2018_HCA_21_0126_170,2022,2014_HCA_21_0054_170,2023
2020_710_01_0001_370,2022,2020_710_01_0001_370,2023
2020_HCA_27_0285_204,2022,2020_HCA_27_0285_204,2023
2020_710_23_0016_175,2022,2020_710_23_0016_175,2023
2020_710_31_0002_214,2022,2020_710_31_0002_214,2023
2020_710_25_0006_5_S6,2022,2020_710_25_0006_5_S6,2023
2021_710_23_0022_5_S2,2022,2021_710_23_0022_5_S2,2023
2020_710_31_0057_208,2022,2020_710_31_0057_208,2023
2020_710_31_0004_213,2022,2020_710_31_0004_213,2023
2003_HCA_31_0021_208,2022,2003_HCA_31_0021_208,2023
2020_710_02_0003_200,2022,2020_710_02_0003_200,2023
2019_HCA_01_0163_207,2022,2019_HCA_01_0163_207_1,2023
2019_HCA_01_0163_207,2022,2019_HCA_01_0163_207_2,2023
2020_710_01_0004_369_S1,2022,2020_710_01_0004_369_S1,2023
2021_710_25_0001_392_LR5,2022,2021_710_25_0001_392_LR5,2023
2020_710_27_0001_12_L3,2022,2020_710_27_0001_12_L3,2023
2014_HCA_17_0094_384_3,2022,2014_HCA_17_0094_384_3,2023
2003_HCA_04_0001_344,2022,2003_HCA_04_0001_344,2023
2003_HCA_17_0025_202,2022,2003_HCA_17_0025_202,2023
2020_710_01_0013_364,2022,2020_710_01_0013_364,2023
2003_HCA_03_0001_343,2022,2003_HCA_03_0001_343,2023
2003_HCA_31_0074_208,2022,2003_HCA_31_0074_208,2023
2020_710_08_0001_347,2022,2020_710_08_0001_347,2023
2020_710_31_0033_208,2022,2020_710_31_0033_208,2023
2014_HCA_26_0011_110_S,2022,2014_HCA_26_0011_110_S,2023
2014_HCA_26_0011_110_S,2022,2014_HCA_26_0011_110_L,2023
2003_HCA_04_0003_333,2022,2003_HCA_04_0003_333,2023
2018_HCA_25_0177_5,2022,2018_HCA_25_0177_5,2023
2019_HCA_01_0008_207_1_L,2022,2019_HCA_01_0008_207_1_L,2023
2014_HCA_31_0198_208,2022,2014_HCA_31_0198_208,2023
2012_HCA_11_0124_295,2022,2012_HCA_11_0124_295,2023
2020_710_27_0005_205,2022,2020_710_27_0005_205,2023
2019_HCA_22_0074_434,2022,2019_HCA_22_0074_434,2023
2019_HCA_23_0023_87_L5,2022,2019_HCA_23_0023_87_L5,2023
2019_HCA_26_0062_159_LR,2022,2019_HCA_26_0062_159_LR,2023
2020_710_11_0012_423_LR2,2022,2020_710_11_0012_423_LR2,2023
2020_710_01_0004_369_L9,2022,2020_710_01_0004_369_L9,2023
2020_710_11_0015_294_L2,2022,2020_710_11_0015_294_L2,2023
2003_HCA_11_0112_294,2022,2003_HCA_11_0112_294,2023
2020_710_22_0004_175,2022,2020_710_22_0004_175,2023
2020_710_23_0014_5,2022,2020_710_23_0014_5,2023
2014_HCA_10_0055_278,2022,2014_HCA_10_0055_278,2023
2020_710_27_0001_205_S1,2022,2020_710_27_0001_205_S1,2023
2014_HCA_09_0007_379_S,2022,2014_HCA_09_0007_379_S,2023
2022_710_03_0001_326_S,2022,2022_710_03_0001_326_S,2023
2020_710_17_0001_202_S1,2022,2020_710_17_0001_202_S1,2023
2011_HCA_27_0116_74,2022,2011_HCA_27_0116_74,2023
2020_710_01_0004_369_L14,2022,2020_710_01_0004_369_L14,2023
2014_HCA_25_0133_235,2022,2014_HCA_25_0133_235,2023
2020_710_25_0001_5_S,2022,2020_710_25_0001_5_S,2023
2016_HCA_25_0227_161,2022,2016_HCA_25_0171_161,2023
2016_HCA_25_0227_161,2022,2014_HCA_25_0155_161,2023
2016_HCA_17_0094_384_LR,2022,2016_HCA_17_0094_384_LR,2023
2014_HCA_31_0184_208,2022,2014_HCA_31_0184_208,2023
2020_710_01_0007_372,2022,2020_710_01_0007_372,2023
2020_710_25_0008_161,2022,2020_710_25_0008_161_2,2023
2020_710_25_0008_161,2022,2020_710_25_0008_161_1,2023
2020_710_01_0002_207,2022,2020_710_01_0002_207,2023
2009_HCA_07_0052_201,2022,2009_HCA_07_0052_201,2023
2020_HCA_11_0123_294_L,2022,2020_HCA_11_0123_294_L,2023
2020_710_25_0006_5_S5,2022,2020_710_25_0006_5_S5,2023
2016_HCA_27_0224_204,2022,2016_HCA_27_0224_204,2023
2021_HCA_26_0089_243_S,2022,2021_HCA_26_0089_243_S,2023
2020_710_31_0040_208,2022,2020_710_31_0040_208,2023
2020_710_07_0003_388_S2,2022,2020_710_07_0003_388_S2,2023
2020_710_25_0001_109,2022,2020_710_25_0001_109,2023
2020_710_06_0001_270_L3,2022,2020_710_06_0001_270_L3,2023
2020_710_04_0003_332,2022,2020_710_04_0003_332,2023
2020_710_04_0003_332,2022,2020_710_04_0003_332_S,2023
2015_HCA_07_0083_388_S,2022,2015_HCA_07_0083_388_S,2023
2020_710_01_0008_373,2022,2020_710_01_0008_373,2023
2020_710_31_0030_208,2022,2020_710_31_0030_208,2023
2015_HCA_01_0124_260_1,2022,2015_HCA_01_0124_260_1,2023
2020_710_21_0025_129_LR1,2022,2020_710_21_0025_129_LR1,2023
2003_HCA_03_0008_328_1,2022,2003_HCA_03_0008_328_1,2023
2016_HCA_27_0129_424_LR,2022,2016_HCA_27_0129_424_LR,2023
2021_710_17_0002_431,2022,2021_710_17_0002_431,2023
2020_710_21_0001_221_S,2022,2020_710_21_0001_221_S,2023
2015_HCA_01_0124_260_LR,2022,2015_HCA_01_0124_260_LR,2023
2020_710_21_0005_129,2022,2020_710_21_0005_129,2023
2020_HCA_21_0112_129,2022,2020_HCA_21_0112_129,2023
2003_HCA_11_0129_294,2022,2003_HCA_11_0129_294,2023
2003_HCA_17_0004_203_2,2022,2003_HCA_17_0004_203_2,2023
2020_710_22_0015_1,2022,2020_710_22_0015_1,2023
2020_710_27_0001_204_L2,2022,2020_710_27_0001_204_L2,2023
2012_HCA_21_0034_1,2022,2012_HCA_21_0034_1,2023
2007_HCA_26_0026_243_S,2022,2007_HCA_26_0026_243_S,2023
2021_710_21_0001_266,2022,2021_710_21_0001_266,2023
2003_HCA_17_0024_308,2022,2003_HCA_17_0024_308,2023
2020_710_11_0001_295_LR,2022,2020_710_11_0001_295_LR,2023
2020_710_27_0001_204_S2,2022,2020_710_27_0001_204_S2,2023
2019_HCA_26_0098_447,2022,2019_HCA_26_0098_447,2023
2020_710_25_0006_5_S2,2022,2020_710_25_0006_5_S2,2023
2003_HCA_21_0031_129,2022,2003_HCA_21_0031_129,2023
2020_710_07_0003_388,2022,2020_710_07_0003_388,2023
2003_HCA_01_0020_364,2022,2003_HCA_01_0020_364,2023
2014_HCA_31_0245_385,2022,2014_HCA_31_0245_385,2023
2020_710_27_0001_12_L2,2022,2020_710_27_0001_12_L2,2023
2007_HCA_01_0050_259,2022,2007_HCA_01_0050_259,2023
2020_HCA_22_0081_88,2022,2020_HCA_22_0081_88,2023
2020_710_22_0010_1_S2,2022,2020_710_22_0010_1_S2,2023
2020_710_27_0001_12_S,2022,2020_710_27_0001_12_S,2023
2020_710_27_0001_204,2022,2020_710_27_0001_204,2023
2020_710_25_0006_5_S4,2022,2020_710_25_0006_5_S4,2023
2020_710_23_0013_2,2022,2020_710_23_0013_2,2023
2003_HCA_04_0004_333,2022,2003_HCA_04_0004_333,2023
2014_HCA_IN_001_IN01,2022,2014_HCA_IN_001_IN01,2023
2020_710_01_0007_370_LR1,2022,2020_710_01_0007_370_LR1,2023
2020_710_01_0006_370_L15,2022,2020_710_01_0006_370_L15,2023
2020_710_27_0007_205,2022,2020_710_27_0020_205,2023
2020_710_31_0007_208,2022,2020_710_31_0007_208,2023
2018_HCA_03_0027_343_S,2022,2018_HCA_03_0027_343_S,2023
2020_710_25_0005_161,2022,2020_710_25_0005_161,2023
2020_710_31_0015_208,2022,2020_710_31_0015_208,2023
2020_710_17_0002_307,2022,2020_710_17_0002_307,2023
2020_710_31_0002_213,2022,2020_710_31_0002_213,2023
2021_710_26_0015_243_L,2022,2021_710_26_0015_243_L,2023
2007_HCA_25_0086_204,2022,2007_HCA_25_0086_204,2023
2021_710_17_0001_431_LR,2022,2021_710_17_0001_431_LR,2023
2020_HCA_17_0120_320,2022,2020_HCA_17_0120_320,2023
2020_710_01_0001_372_S1,2022,2020_710_01_0001_372_S1,2023
2014_HCA_05_0002_200_S,2022,2014_HCA_05_0002_200_S,2023
2020_710_08_0001_346,2022,2020_710_08_0001_346,2023
2018_HCA_10_0085_290_L,2022,2018_HCA_10_0085_290_L,2023
2020_710_02_0007_200,2022,2020_710_02_0007_200,2023
2020_710_17_0006_383_L2,2022,2020_710_17_0006_383_L2,2023
2020_710_07_0009_201,2022,2020_710_07_0009_201,2023
2018_HCA_27_0244_407_S1,2022,2018_HCA_27_0244_407_S1,2023
2017_HCA_31_0246_208_L,2022,2017_HCA_31_0246_208_L,2023
2018_HCA_10_0093_289,2022,2018_HCA_10_0093_289,2023
2020_710_01_0009_373,2022,2020_710_01_0009_373,2023
2020_710_06_0001_271_LR3,2022,2020_710_06_0001_271_LR3,2023
2020_710_11_0018_294_S3,2022,2020_710_11_0018_294_S3,2023
2020_710_01_0008_207_L2,2022,2020_710_01_0008_207_L2,2023
2020_710_17_0004_431,2022,2020_710_17_0004_431,2023
2020_710_10_0004_209,2022,2020_710_10_0004_209,2023
2020_710_23_0004_434_LR2,2022,2020_710_23_0004_434_LR2,2023
2020_710_01_0006_207_L3,2022,2020_710_01_0006_207_L3,2023
2020_710_24_0002_99,2022,2020_710_24_0002_99,2023
2020_710_25_0004_109,2022,2020_710_25_0004_109,2023
2021_710_07_0004_378_LR,2022,2021_710_07_0004_378_LR,2023
2021_710_21_0019_129_L4,2022,2021_710_21_0019_129_L4,2023
2020_710_25_0005_94,2022,2020_710_25_0005_94,2023
2020_710_22_0008_129,2022,2020_710_22_0008_129,2023
2020_710_06_0004_374,2022,2020_710_06_0004_374,2023
2020_710_11_0022_294_S,2022,2020_710_11_0022_294_S,2023
2020_710_26_0011_110_L,2022,2020_710_26_0011_110_L,2023
2003_HCA_25_0049_110,2022,2003_HCA_25_0049_110,2023
2020_710_25_0005_5,2022,2020_710_25_0005_5,2023
2020_HCA_11_0123_294,2022,2020_HCA_11_0123_294,2023
2021_710_27_0004_208,2022,2021_710_27_0004_208,2023
2014_HCA_25_0040_94_L,2022,2014_HCA_25_0040_94_L,2023
2014_HCA_25_0040_94_L,2022,2014_HCA_25_0040_94_S,2023
2020_710_27_0004_205,2022,2020_710_27_0004_205,2023
2019_HCA_01_0019_364_L3,2022,2019_HCA_01_0019_364_L3,2023
2019_HCA_27_0266_427,2022,2019_HCA_27_0266_427,2023
2020_710_31_0001_213,2022,2020_710_31_0001_213,2023
2003_HCA_01_0179_369,2022,2022_HCA_17_0123_469_S,2023
2003_HCA_01_0179_369,2022,2007_HCA_01_0041_369,2023
2003_HCA_01_0179_369,2022,2003_HCA_01_0002_369,
2007_HCA_01_0017_260_S,2022,2007_HCA_01_0017_260_S,2023
2003_HCA_07_0007_378,2022,2003_HCA_07_0007_378,2023
2020_710_22_0030_1_S,2022,2020_710_22_0030_1_S,2023
2003_HCA_31_0033_208,2022,2003_HCA_31_0033_208,2023
2007_HCA_26_0024_243_1,2022,2007_HCA_26_0024_243_1,2023
2020_710_27_0001_24_S,2022,2020_710_27_0001_24_S,2023
2020_710_06_0001_275,2022,2020_710_06_0001_275,2023
2020_710_31_0052_208,2022,2020_710_31_0052_208,2023
2020_710_24_0001_99,2022,2020_710_24_0001_99,2023
2020_710_05_0002_200,2022,2020_710_05_0002_200,2023
2019_HCA_23_0076_434,2022,2019_HCA_23_0076_434,2023
2007_HCA_01_0003_364_L1,2022,2007_HCA_01_0003_364_L1,2023
2020_710_25_0006_94,2022,2020_710_25_0006_94,2023
2003_HCA_25_0033_5,2022,2003_HCA_25_0033_5,2023
2020_710_25_0011_161,2022,2020_710_25_0011_161,2023
2020_710_23_0006_5,2022,2020_710_23_0006_5_2,2023
2020_710_23_0006_5,2022,2020_710_23_0006_5_1,2023
2003_HCA_21_0014_219,2022,2003_HCA_21_0014_219,2023
2020_710_31_0029_208,2022,2020_710_31_0029_208,2023
2020_710_21_0021_129_L,2022,2020_710_21_0021_129_L3,2023
2020_710_21_0021_129_L,2022,2020_710_21_0021_129_L2,2023
2020_710_21_0021_129_L,2022,2020_710_21_0021_129_L1,2023
2020_710_01_0005_372,2022,2020_710_01_0005_372,2023
2020_710_25_0002_109,2022,2020_710_25_0002_109,2023
2020_710_27_0013_204,2022,2020_710_27_0013_204,2023
2021_710_10_0007_281,2022,2021_710_10_0007_281,2023
2020_710_11_0001_294_L2,2022,2020_710_11_0001_294_L2,2023
2020_710_25_0007_5_S,2022,2020_710_25_0007_5_S,2023
2020_710_01_0002_372_L5,2022,2020_710_01_0002_372_L5,2023
2021_710_21_0001_266_LR2,2022,2021_710_21_0001_266_LR2,2023
2021_710_21_0023_1,2022,2021_710_21_0023_1,2023
2012_HCA_11_0038_295_LR,2022,2012_HCA_11_0038_295_S,2023
2012_HCA_11_0038_295_LR,2022,2012_HCA_11_0038_295_LR,2023
2017_HCA_31_0246_208_S,2022,2017_HCA_31_0246_208_S,2023
2020_710_26_0001_110,2022,2020_710_26_0001_110,2023
2020_710_10_0002_279,2022,2020_710_10_0002_279,2023
2021_HCA_26_0108_110,2022,2021_HCA_26_0108_110,2023
2003_HCA_03_0005_328,2022,2003_HCA_03_0005_328,2023
2003_HCA_23_0015_5,2022,2003_HCA_23_0015_5,2023
2003_HCA_21_0009_221,2022,2003_HCA_21_0009_221,2023
2020_710_01_0005_364,2022,2020_710_01_0005_364,2023
2020_710_21_0014_129,2022,2020_710_21_0033_129,2023
2020_710_31_0003_205,2022,2020_710_31_0003_205,2023
2021_710_26_0007_204,2022,2021_710_26_0007_204,2023
2003_HCA_11_0094_294,2022,2003_HCA_11_0094_294,2023
2020_710_27_0002_254,2022,2020_710_27_0002_254,2023
2003_HCA_31_0014_208,2022,2003_HCA_31_0014_208,2023
2007_HCA_26_0016_243,2022,2007_HCA_26_0016_243,2023
2021_HCA_27_0289_439,2022,2021_HCA_27_0289_439,2023
2021_710_01_0007_207_L2,2022,2021_710_01_0007_207_L2,2023
2007_HCA_01_0018_364_S,2022,2007_HCA_01_0018_364_S,2023
2021_HCA_09_0012_379,2022,2021_HCA_09_0012_379,2023
2014_HCA_23_0068_175,2022,2014_HCA_23_0068_175,2023
2017_HCA_01_0138_402_S,2022,2017_HCA_01_0138_402_S,2023
2003_HCA_25_0219_232_1,2022,2003_HCA_25_0219_232_1,2023
2020_710_06_0001_374,2022,2020_710_06_0001_374,2023
2003_HCA_31_0304_208,2022,2003_HCA_31_0278_208,2023
2003_HCA_31_0304_208,2022,2003_HCA_31_0279_208,2023
2021_HCA_17_0126_CGulf2,2022,2021_HCA_17_0126_CGulf2,2023
2003_HCA_27_0018_12,2022,2003_HCA_27_0018_12,2023
2014_HCA_02_0002_200_LR,2022,2014_HCA_02_0002_200_LR,2023
2018_HCA_24_0107_204,2022,2018_HCA_24_0107_204,2023
2020_710_08_0001_347_S,2022,2020_710_08_0001_347_S,2023
2020_710_01_0003_372_S1,2022,2020_710_01_0003_372_S1,2023
2018_HCA_27_0244_407_S2,2022,2018_HCA_27_0244_407_S2,2023
2020_710_24_0001_204,2022,2020_710_24_0001_204,2023
2018_HCA_23_0145_7,2022,2018_HCA_23_0145_7,2023
2021_710_23_0022_5,2022,2021_710_23_0022_5,2023
2020_710_27_0001_12_L1,2022,2020_710_27_0001_12_L1,2023
2020_710_25_0001_161,2022,2020_710_25_0001_161,2023
2020_710_10_0002_281,2022,2020_710_10_0002_281,2023
2020_710_01_0004_207,2022,2020_710_01_0004_207,2023
2021_710_23_0003_2_S,2022,2021_710_23_0003_2_S,2023
2020_710_27_0008_204,2022,2020_710_27_0008_204,2023
2014_HCA_06_0006_375_L3,2022,2014_HCA_06_0006_375_L3,2023
2007_HCA_23_0049_2,2022,2007_HCA_23_0049_2,2023
2020_710_31_0039_208,2022,2020_710_31_0039_208,2023
2020_710_31_0005_214,2022,2020_710_31_0005_214,2023
2020_710_22_0010_1_L6,2022,2020_710_22_0010_1_L6,2023
2020_710_22_0003_129,2022,2020_710_22_0003_129,2023
2021_HCA_26_0103_447,2022,2021_HCA_26_0103_447,2023
2020_710_27_0001_14,2022,2020_710_27_0001_14,2023
2018_HCA_26_0032_26_LR,2022,2018_HCA_26_0032_26_LR,2023
2020_710_01_0006_370_L2,2022,2020_710_01_0006_370_L2,2023
2020_710_31_0008_208,2022,2020_710_31_0008_208,2023
2014_HCA_24_0042_204_S,2022,2014_HCA_24_0042_204_S,2023
2020_710_01_0001_364,2022,2020_710_01_0001_364,2023
2020_710_01_0004_369_L12,2022,2020_710_01_0004_369_L12,2023
2009_HCA_07_0051_201,2022,2009_HCA_07_0051_201,2023
2020_710_22_0003_226,2022,2020_710_22_0003_226,2023
2003_HCA_27_0001_14,2022,Line 14 Replacement 2029,2023
2003_HCA_27_0001_14,2022,2003_HCA_27_0001_14,2023
2020_710_03_0003_343,2022,2020_710_03_0003_343,2023
2020_HCA_06_0032_271,2022,2020_HCA_06_0032_271,2023
2021_710_17_0002_203,2022,2021_710_17_0002_203,2023
2020_710_17_0002_383_S3,2022,2020_710_17_0002_383_S3,2023
2020_710_25_0006_5_L7,2022,2020_710_25_0006_5_L7,2023
2020_710_27_0001_254,2022,2020_710_27_0001_254,2023
2020_710_01_0001_372,2022,2020_710_01_0001_372,2023
2014_HCA_27_0091_406,2022,2014_HCA_27_0091_406_S,2023
2003_HCA_25_0219_232_2,2022,2003_HCA_25_0219_232_2,2023
2020_710_01_0004_369_L1,2022,2020_710_01_0004_369_L1,2023
2021_HCA_17_0124_431,2022,2021_HCA_17_0124_431,2023
2021_710_25_0003_204_L,2022,2021_710_25_0003_204_L,2023
2020_710_01_0005_207,2022,2020_710_01_0005_207,2023
2021_710_10_0012_209,2022,2021_710_10_0012_209_1,2023
2021_710_10_0012_209,2022,2021_710_10_0012_209_2,2023
2018_HCA_26_0092_147,2022,2018_HCA_26_0092_147,2023
2015_HCA_05_0003_200_8,2022,2015_HCA_05_0003_200_8,2023
2003_HCA_31_0036_208,2022,2003_HCA_31_0036_208,2023
2019_HCA_25_0194_453,2022,2019_HCA_25_0194_453,2023
2016_HCA_24_0013_99_L3,2022,2016_HCA_24_0013_99_L3,2023
2020_710_31_0058_208,2022,2020_710_31_0058_208,2023
2020_710_10_0013_209,2022,2020_710_10_0027_209,2023
2020_710_21_0001_216,2022,2020_710_21_0001_216,2023
2020_710_31_0042_208,2022,2020_710_31_0042_208,2023
2020_710_11_0023_294_S5,2022,2020_710_11_0023_294_S5,2023
2020_710_01_0002_370_LR3,2022,2020_710_01_0002_370_LR3,2023
2021_710_23_0003_2,2022,2021_710_23_0003_2,2023
2020_HCA_21_0118_55,2022,2020_HCA_21_0118_55,2023
2014_HCA_07_0083_388_2,2022,2014_HCA_07_0083_388_2,2023
2020_HCA_06_0017_274_L,2022,2020_HCA_06_0017_274_L,2023
2018_HCA_23_0150_5,2022,2018_HCA_23_0150_5,2023
2015_HCA_25_0040_418,2022,2015_HCA_25_0040_418,2023
2021_710_21_0020_1,2022,2021_710_21_0020_1,2023
2014_HCA_26_0062_159,2022,2014_HCA_26_0062_159,2023
2021_710_23_0025_175_L,2022,2021_710_23_0025_175_L,2023
2021_HCA_26_0110_395,2022,2021_HCA_26_0110_395,2023
2014_HCA_10_0101_281,2022,2014_HCA_10_0101_281,2023
2020_710_01_0004_369_L5,2022,2020_710_01_0004_369_L5,2023
2015_HCA_25_0170_414,2022,2015_HCA_25_0170_414,2023
2003_HCA_04_0001_340,2022,2003_HCA_04_0001_340,2023
2020_710_23_0007_5_LR,2022,2020_710_23_0007_5_LR,2023
2004_HCA_OH_002_A000A_3,2022,2004_HCA_OH_002_A000A_3,2023
2020_HCA_07_0094_388,2022,2020_HCA_07_0094_388,2023
2021_710_22_0001_417,2022,2021_710_22_0001_417,2023
2008_HCA_FL_001_FL01,2022,2008_HCA_FL_004_FL01,2023
2012_HCA_01_0073_370,2022,2012_HCA_01_0073_370,2023
2020_710_01_0003_370_S3,2022,2020_710_01_0003_370_S3,2023
2020_710_31_0034_208_L,2022,2020_710_31_0034_208_L,2023
2003_HCA_04_0008_333,2022,2003_HCA_04_0008_333,2023
2017_HCA_27_0018_12_S2,2022,2017_HCA_27_0018_12_S2,2023
2003_HCA_09_0007_379,2022,2003_HCA_09_0007_379,2023
2003_HCA_06_0006_375,2022,2003_HCA_06_0006_375,2023
2020_710_07_0003_388_L2,2022,2020_710_07_0003_388_L2,2023
2003_HCA_21_0088_1,2022,2003_HCA_21_0088_1,2023
